query_gene	ref_gene	class_code	status	identity	query_length	ref_length	length_diff	length_ratio
PfNF135_140018000	PF3D7_1412500	k	compared	100.0	376	376	0.0	1.0
PfNF135_140019300	PF3D7_1413800	k	compared	100.0	487	487	0.0	1.0
PfNF135_140019800	PF3D7_1414300	k	compared	100.0	219	219	0.0	1.0
PfNF135_140020800	PF3D7_1415300	k	compared	100.0	337	337	0.0	1.0
PfNF135_140021300	PF3D7_1415800	k	compared	100.0	381	381	0.0	1.0
PfNF135_140022600	PF3D7_1417100	k	compared	100.0	273	273	0.0	1.0
PfNF135_140023800	PF3D7_1418300	k	compared	100.0	136	136	0.0	1.0
PfNF135_140025100	PF3D7_1419700	k	compared	100.0	505	505	0.0	1.0
PfNF135_140025700	PF3D7_1420300	k	compared	100.0	290	290	0.0	1.0
PfNF135_140028200	PF3D7_1422900	k	compared	100.0	425	425	0.0	1.0
PfNF135_140028400	PF3D7_1423100	k	compared	100.0	593	593	0.0	1.0
PfNF135_140028500:pseudogene	PF3D7_1423200	j	query_missing		0	446		
PfNF135_140029300	PF3D7_1424400	k	compared	100.0	283	283	0.0	1.0
PfNF135_140031700	PF3D7_1427500	k	compared	100.0	811	811	0.0	1.0
PfNF135_140031800	PF3D7_1427600	k	compared	100.0	478	478	0.0	1.0
PfNF135_140032100	PF3D7_1427900	k	compared	100.0	281	281	0.0	1.0
PfNF135_140032400	PF3D7_1428200	k	compared	100.0	809	809	0.0	1.0
PfNF135_140032700:pseudogene	PF3D7_1428500	j	query_missing		0	2354		
PfNF135_140033300	PF3D7_1429100	k	compared	100.0	545	545	0.0	1.0
PfNF135_140033800	PF3D7_1429600	k	compared	100.0	219	219	0.0	1.0
PfNF135_140034600	PF3D7_1430400	k	compared	100.0	883	883	0.0	1.0
PfNF135_140035000	PF3D7_1430800	k	compared	100.0	265	265	0.0	1.0
PfNF135_140035300	PF3D7_1431100	k	compared	100.0	347	347	0.0	1.0
PfNF135_140035800	PF3D7_1431600	k	compared	100.0	462	462	0.0	1.0
PfNF135_140038300	PF3D7_1434100	k	compared	100.0	407	407	0.0	1.0
PfNF135_140038500	PF3D7_1434300	k	compared	100.0	564	564	0.0	1.0
PfNF135_140038800	PF3D7_1434600	k	compared	100.0	648	648	0.0	1.0
PfNF135_140039000	PF3D7_1434800	k	compared	100.0	252	252	0.0	1.0
PfNF135_140039200	PF3D7_1435000	k	compared	100.0	430	430	0.0	1.0
PfNF135_140039700	PF3D7_1435500	k	compared	100.0	254	254	0.0	1.0
PfNF135_140040200	PF3D7_1436000	k	compared	100.0	579	579	0.0	1.0
PfNF135_140040300	PF3D7_1436100	k	compared	100.0	1931	1931	0.0	1.0
PfNF135_140040500	PF3D7_1436300	k	compared	100.0	999	999	0.0	1.0
PfNF135_140041200:pseudogene	PF3D7_1437000	k	query_missing		0	541		
PfNF135_140042800	PF3D7_1438600	k	compared	100.0	277	277	0.0	1.0
PfNF135_140043100	PF3D7_1438900	k	compared	100.0	195	195	0.0	1.0
PfNF135_140043500:pseudogene	PF3D7_1439300	o	query_missing		0	1796		
PfNF135_140043700	PF3D7_1439500	k	compared	100.0	1071	1071	0.0	1.0
PfNF135_140044400	PF3D7_1440300	j	compared	19.988066825775654	1560	451	1109.0	0.28910256410256413
PfNF135_140044600	PF3D7_1440500	k	compared	100.0	553	553	0.0	1.0
PfNF135_140045500	PF3D7_1441400	k	compared	100.0	506	506	0.0	1.0
PfNF135_140046000	PF3D7_1441900	k	compared	100.0	67	67	0.0	1.0
PfNF135_140049000	PF3D7_1444900	k	compared	100.0	172	172	0.0	1.0
PfNF135_140049600	PF3D7_1445500	k	compared	100.0	149	149	0.0	1.0
PfNF135_140052200	PF3D7_1448100	k	compared	100.0	195	195	0.0	1.0
PfNF135_140052800	PF3D7_1448700	k	compared	100.0	335	335	0.0	1.0
PfNF135_140053300	PF3D7_1449200	k	compared	100.0	80	80	0.0	1.0
PfNF135_140053400	PF3D7_1449300	k	compared	100.0	694	694	0.0	1.0
PfNF135_140053600:pseudogene	PF3D7_1449500	k	query_missing		0	719		
PfNF135_140053900	PF3D7_1449800	k	compared	100.0	177	177	0.0	1.0
PfNF135_140055200	PF3D7_1451100	k	compared	100.0	832	832	0.0	1.0
PfNF135_140056500	PF3D7_1452400	k	compared	100.0	881	881	0.0	1.0
PfNF135_140058000	PF3D7_1453900	k	compared	100.0	960	960	0.0	1.0
PfNF135_140058100	PF3D7_1454000	k	compared	100.0	511	511	0.0	1.0
PfNF135_140058400	PF3D7_1454300	k	compared	100.0	765	765	0.0	1.0
PfNF135_140058500	PF3D7_1454400	k	compared	100.0	773	773	0.0	1.0
PfNF135_140058600	PF3D7_1454500	k	compared	100.0	162	162	0.0	1.0
PfNF135_140058800	PF3D7_1454700	k	compared	100.0	468	468	0.0	1.0
PfNF135_140059400	PF3D7_1455300	k	compared	99.672131147541	610	608	2.0	0.9967213114754099
PfNF135_140061200	PF3D7_1457100	k	compared	100.0	747	747	0.0	1.0
PfNF135_140062100	PF3D7_1458000	k	compared	100.0	569	569	0.0	1.0
PfNF135_140062200	PF3D7_1458100	k	compared	100.0	58	58	0.0	1.0
PfNF135_140063100	PF3D7_1459000	k	compared	100.0	741	741	0.0	1.0
PfNF135_140063400	PF3D7_1459300	k	compared	100.0	189	189	0.0	1.0
PfNF135_140064200	PF3D7_1460100	k	compared	100.0	325	325	0.0	1.0
PfNF135_140064600	PF3D7_1460500	k	compared	100.0	1672	1672	0.0	1.0
PfNF135_140064700	PF3D7_1460600	k	compared	100.0	148	148	0.0	1.0
PfNF135_140065300	PF3D7_1461200	k	compared	100.0	183	183	0.0	1.0
PfNF135_140065400	PF3D7_1461300	k	compared	100.0	67	67	0.0	1.0
PfNF135_140066300	PF3D7_1462200	k	compared	100.0	73	73	0.0	1.0
PfNF135_140067400	PF3D7_1463400	k	compared	100.0	336	336	0.0	1.0
PfNF135_140069000	PF3D7_1465000	k	compared	100.0	278	278	0.0	1.0
PfNF135_140069800:pseudogene	PF3D7_1465800	j	query_missing		0	6499		
PfNF135_140070800	PF3D7_1466800	k	compared	100.0	902	902	0.0	1.0
PfNF135_140071300	PF3D7_1467300	k	compared	100.0	488	488	0.0	1.0
PfNF135_140072200	PF3D7_1468200	k	compared	100.0	226	226	0.0	1.0
PfNF135_140072700	PF3D7_1468700	k	compared	100.0	398	398	0.0	1.0
PfNF135_140073100	PF3D7_1469100	k	compared	100.0	260	260	0.0	1.0
PfNF135_140073400	PF3D7_1469400	k	compared	100.0	437	437	0.0	1.0
PfNF135_140073700	PF3D7_1469700	k	compared	100.0	205	205	0.0	1.0
PfNF135_140074200	PF3D7_1470300	k	compared	100.0	148	148	0.0	1.0
PfNF135_140074600	PF3D7_1470700	k	compared	100.0	580	580	0.0	1.0
PfNF135_140074900	PF3D7_1471000	k	compared	100.0	467	467	0.0	1.0
PfNF135_140075700	PF3D7_1471800	k	compared	100.0	254	254	0.0	1.0
PfNF135_140076800	PF3D7_1472900	k	compared	100.0	358	358	0.0	1.0
PfNF135_140077100	PF3D7_1473200	k	compared	100.0	454	454	0.0	1.0
PfNF135_140077300	PF3D7_1473400	k	compared	100.0	881	881	0.0	1.0
PfNF135_140077700	PF3D7_1473900	k	compared	100.0	880	880	0.0	1.0
PfNF135_140078200:pseudogene	PF3D7_1474400	j	query_missing		0	2938		
PfNF135_140078700	PF3D7_1474900	k	compared	100.0	328	328	0.0	1.0
PfNF135_140079100	PF3D7_1475300	k	compared	100.0	228	228	0.0	1.0
PfNF135_140081300	PF3D7_1477600	j	compared	99.79550102249489	1953	1955	2.0	0.9989769820971867
PfNF135_140081400	PF3D7_1477700	k	compared	100.0	291	291	0.0	1.0
PfNF135_140081500	PF3D7_1477800	k	compared	100.0	90	90	0.0	1.0
PfNF135_140005800	PF3D7_1200200	k	compared	97.76536312849163	350	358	8.0	0.9776536312849162
PfNF135_140006300:pseudogene	PF3D7_0400900	k	query_missing		0	312		
PfNF135_140007000	PF3D7_1401400	k	compared	100.0	107	107	0.0	1.0
PfNF135_140007100	PF3D7_1401500	k	compared	100.0	373	373	0.0	1.0
PfNF135_140007200	PF3D7_1401600	k	compared	100.0	414	414	0.0	1.0
PfNF135_140007900	PF3D7_1402300	k	compared	100.0	657	657	0.0	1.0
PfNF135_140009400	PF3D7_1403900	k	compared	100.0	298	298	0.0	1.0
PfNF135_140010200	PF3D7_1404700	k	compared	100.0	290	290	0.0	1.0
PfNF135_140010300	PF3D7_1404800	k	compared	100.0	955	955	0.0	1.0
PfNF135_140010900:pseudogene	PF3D7_1405400	j	both_missing		0	0		
PfNF135_140011100	PF3D7_1405600	k	compared	100.0	349	349	0.0	1.0
PfNF135_140011200	PF3D7_1405700	k	compared	100.0	693	693	0.0	1.0
PfNF135_140012900	PF3D7_1407400	k	compared	100.0	194	194	0.0	1.0
PfNF135_140014200:pseudogene	PF3D7_1408700	o	query_missing		0	17		
PfNF135_140014400	PF3D7_1408900	k	compared	100.0	340	340	0.0	1.0
PfNF135_140015500	PF3D7_1410000	k	compared	100.0	292	292	0.0	1.0
PfNF135_140015800	PF3D7_1410300	m	compared	100.0	79	79	0.0	1.0
PfNF135_140019000	PF3D7_1413500	k	compared	100.0	347	347	0.0	1.0
PfNF135_140019200	PF3D7_1413700	j	both_missing		0	0		
PfNF135_140019700	PF3D7_1414200	k	compared	100.0	409	409	0.0	1.0
PfNF135_140021000:pseudogene	PF3D7_1415500	j	query_missing		0	34		
PfNF135_140021200	PF3D7_1415700	k	compared	100.0	572	572	0.0	1.0
PfNF135_140021700	PF3D7_1416200	k	compared	100.0	2288	2288	0.0	1.0
PfNF135_140023000	PF3D7_1417500	k	compared	100.0	466	466	0.0	1.0
PfNF135_140024900	PF3D7_1419500	k	compared	100.0	211	211	0.0	1.0
PfNF135_140026600	PF3D7_1421200	j	compared	100.0	80	80	0.0	1.0
PfNF135_140026700	PF3D7_1421300	j	compared	100.0	26	26	0.0	1.0
PfNF135_140027200	PF3D7_1421900	k	compared	100.0	160	160	0.0	1.0
PfNF135_140027400	PF3D7_1422100	k	compared	100.0	379	379	0.0	1.0
PfNF135_140027500	PF3D7_1422200	k	compared	100.0	311	311	0.0	1.0
PfNF135_140027600	PF3D7_1422300	k	compared	100.0	357	357	0.0	1.0
PfNF135_140028300	PF3D7_1423000	k	compared	100.0	487	487	0.0	1.0
PfNF135_140028800	PF3D7_1423500	j	both_missing		0	0		
PfNF135_140029000	PF3D7_1423700	k	compared	100.0	1556	1556	0.0	1.0
PfNF135_140029400	PF3D7_1425200	k	compared	100.0	406	406	0.0	1.0
PfNF135_140029500	PF3D7_1425300	k	compared	100.0	24	24	0.0	1.0
PfNF135_140030200	PF3D7_1426000	k	compared	100.0	161	161	0.0	1.0
PfNF135_140030300	PF3D7_1426100	k	compared	100.0	171	171	0.0	1.0
PfNF135_140030900	PF3D7_1426700	k	compared	100.0	1148	1148	0.0	1.0
PfNF135_140031100	PF3D7_1426900	k	compared	100.0	88	88	0.0	1.0
PfNF135_140031900	PF3D7_1427700	k	compared	100.0	63	63	0.0	1.0
PfNF135_140032000	PF3D7_1427800	k	compared	100.0	246	246	0.0	1.0
PfNF135_140032600	PF3D7_1428400	j	both_missing		0	0		
PfNF135_140032900	PF3D7_1428700	k	compared	100.0	425	425	0.0	1.0
PfNF135_140033900	PF3D7_1429700	k	compared	100.0	366	366	0.0	1.0
PfNF135_140035100	PF3D7_1430900	k	compared	100.0	172	172	0.0	1.0
PfNF135_140036200	PF3D7_1432000	k	compared	100.0	439	439	0.0	1.0
PfNF135_140038900	PF3D7_1434700	k	compared	100.0	162	162	0.0	1.0
PfNF135_140039600	PF3D7_1435400	k	compared	100.0	190	190	0.0	1.0
PfNF135_140040100	PF3D7_1435900	k	compared	100.0	313	313	0.0	1.0
PfNF135_140041000	PF3D7_1436800	k	compared	100.0	244	244	0.0	1.0
PfNF135_140042000	PF3D7_1437800	k	compared	100.0	184	184	0.0	1.0
PfNF135_140042200	PF3D7_1438000	k	compared	100.0	661	661	0.0	1.0
PfNF135_140042700	PF3D7_1438500	k	compared	100.0	876	876	0.0	1.0
PfNF135_140043600	PF3D7_1439400	k	compared	100.0	355	355	0.0	1.0
PfNF135_140043800	PF3D7_1439600	k	compared	100.0	180	180	0.0	1.0
PfNF135_140044500:pseudogene	PF3D7_1440400	o	query_missing		0	82		
PfNF135_140044800	PF3D7_1440700	k	compared	100.0	734	734	0.0	1.0
PfNF135_140045100	PF3D7_1441000	k	compared	100.0	556	556	0.0	1.0
PfNF135_140045200	PF3D7_1441100	k	compared	100.0	227	227	0.0	1.0
PfNF135_140045700	PF3D7_1441600	k	compared	100.0	569	569	0.0	1.0
PfNF135_140047200	PF3D7_1443100	k	compared	100.0	574	574	0.0	1.0
PfNF135_140047600	PF3D7_1443500	k	compared	100.0	862	862	0.0	1.0
PfNF135_140047900	PF3D7_1443800	k	compared	100.0	408	408	0.0	1.0
PfNF135_140050300	PF3D7_1446200	k	compared	100.0	605	605	0.0	1.0
PfNF135_140050500	PF3D7_1446400	k	compared	100.0	415	415	0.0	1.0
PfNF135_140051800	PF3D7_1447700	k	compared	100.0	342	342	0.0	1.0
PfNF135_140052000	PF3D7_1447900	k	compared	100.0	1023	1023	0.0	1.0
PfNF135_140052400	PF3D7_1448300	k	compared	100.0	1627	1627	0.0	1.0
PfNF135_140052600	PF3D7_1448500	k	compared	100.0	41	41	0.0	1.0
PfNF135_140052700	PF3D7_1448600	k	compared	100.0	253	253	0.0	1.0
PfNF135_140053800	PF3D7_1449700	k	compared	100.0	1136	1136	0.0	1.0
PfNF135_140054200	PF3D7_1450100	k	compared	100.0	500	500	0.0	1.0
PfNF135_140055600	PF3D7_1451500	k	compared	100.0	147	147	0.0	1.0
PfNF135_140056400	PF3D7_1452300	k	compared	100.0	354	354	0.0	1.0
PfNF135_140057000	PF3D7_1452900	k	compared	100.0	228	228	0.0	1.0
PfNF135_140057900	PF3D7_1453800	k	compared	100.0	910	910	0.0	1.0
PfNF135_140058700	PF3D7_1454600	k	compared	100.0	229	229	0.0	1.0
PfNF135_140059000	PF3D7_1454900	k	compared	100.0	154	154	0.0	1.0
PfNF135_140059100	PF3D7_1455000	k	compared	100.0	222	222	0.0	1.0
PfNF135_140060000:pseudogene	PF3D7_1455900	j	both_missing		0	0		
PfNF135_140060400	PF3D7_1456300	k	compared	100.0	415	415	0.0	1.0
PfNF135_140060800	PF3D7_1456700	k	compared	100.0	684	684	0.0	1.0
PfNF135_140060900	PF3D7_1456800	k	compared	100.0	717	717	0.0	1.0
PfNF135_140061400	PF3D7_1457300	k	compared	100.0	639	639	0.0	1.0
PfNF135_140061600	PF3D7_1457500	k	compared	100.0	419	419	0.0	1.0
PfNF135_140061900	PF3D7_1457800	k	compared	100.0	503	503	0.0	1.0
PfNF135_140062500	PF3D7_1458400	k	compared	100.0	316	316	0.0	1.0
PfNF135_140062800	PF3D7_1458700	k	compared	100.0	353	353	0.0	1.0
PfNF135_140062900	PF3D7_1458800	k	compared	100.0	865	865	0.0	1.0
PfNF135_140063500	PF3D7_1459400	k	compared	100.0	340	340	0.0	1.0
PfNF135_140064000	PF3D7_1459900	k	compared	100.0	193	193	0.0	1.0
PfNF135_140067100	PF3D7_1463000	k	compared	100.0	308	308	0.0	1.0
PfNF135_140067800	PF3D7_1463800	k	compared	100.0	120	120	0.0	1.0
PfNF135_140068400	PF3D7_1464400	j	compared	100.0	11	11	0.0	1.0
PfNF135_140068700	PF3D7_1464700	k	compared	100.0	382	382	0.0	1.0
PfNF135_140068900	PF3D7_1464900	k	compared	100.0	706	706	0.0	1.0
PfNF135_140069200	PF3D7_1465200	k	compared	100.0	376	376	0.0	1.0
PfNF135_140070400	PF3D7_1466400	k	compared	100.0	813	813	0.0	1.0
PfNF135_140071100	PF3D7_1467100	k	compared	100.0	502	502	0.0	1.0
PfNF135_140071400	PF3D7_1467400	k	compared	100.0	294	294	0.0	1.0
PfNF135_140072800	PF3D7_1468800	k	compared	100.0	833	833	0.0	1.0
PfNF135_140073000	PF3D7_1469000	k	compared	100.0	182	182	0.0	1.0
PfNF135_140073200	PF3D7_1469200	k	compared	100.0	358	358	0.0	1.0
PfNF135_140073300	PF3D7_1469300	k	compared	100.0	262	262	0.0	1.0
PfNF135_140074100	PF3D7_1470200	x	ref_missing		2453	0		
-	PF3D7_1470950	u	query_missing		0	91		
PfNF135_140076000	PF3D7_1472100	j	query_missing		0	28		
PfNF135_140077400	PF3D7_1473500	k	compared	100.0	673	673	0.0	1.0
PfNF135_140077500	PF3D7_1473600	k	compared	100.0	114	114	0.0	1.0
PfNF135_140077600	PF3D7_1473700	k	compared	100.0	1288	1288	0.0	1.0
PfNF135_140077800	PF3D7_1474000	k	compared	100.0	2108	2108	0.0	1.0
PfNF135_140078300	PF3D7_1474500	k	compared	100.0	701	701	0.0	1.0
PfNF135_140079400	PF3D7_1475600	k	compared	100.0	728	728	0.0	1.0
