source:/mnt/hc-storage/users/freyja/get_pangenes/inputs_pseudo_v2_pangenes/PlasmoDB68_PfalciparumDd2_0taxa_2neigh_algMmap_/PlasmoDB-68PfalciparumDd2	PlasmoDB-68_PfalciparumDd2	PlasmoDB-68_Pfalciparum7G8	PlasmoDB-68_PfalciparumHB3	PlasmoDB-68_PfalciparumIT	PlasmoDB-68_PfalciparumKH02	PlasmoDB-68_PfalciparumKE01	PlasmoDB-68_Pfalciparum7G8-2019	PlasmoDB-68_PfalciparumGB4	PlasmoDB-68_PfalciparumKH01	PlasmoDB-68_Pfalciparum3D7	PlasmoDB-68_PfalciparumGA01	PlasmoDB-68_PfalciparumGN01	PlasmoDB-68_PfalciparumCD01	PlasmoDB-68_PfalciparumSN01	PlasmoDB-68_PfalciparumNF166	PlasmoDB-68_PfalciparumNF54	
PfDd2_020019000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020019100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020019200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020019300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020019400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020019500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020019600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020019700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020019800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020019900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020020000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020020100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020020200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020020300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020020400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020020500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020020600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020020700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020020800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020020900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020021000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020021100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020021200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020021300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020021400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020021800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020021900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020022000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020022100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020022200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020022300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020022400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020022500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020022600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020022700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020022800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020022900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020023000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020023100	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	
PfDd2_020023200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020023300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020023400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020023500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020023600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	
PfDd2_020023700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020023800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020023900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020024000	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	
PfDd2_020024100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020024200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020024300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_020024400	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0221800	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	
PF3D7_0221900	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	
PF3D7_0222000	0	0	0	1	1	1	0	1	1	1	1	1	0	1	1	1	
PF3D7_0222100	0	0	0	1	1	1	0	1	1	1	1	1	0	1	1	1	
PF3D7_0222200	0	0	0	1	1	1	0	1	1	1	1	1	0	1	1	1	
PF3D7_0222300	0	0	0	1	1	1	0	1	1	1	1	1	0	0	1	1	
PF3D7_0222400	0	0	0	1	0	0	0	1	1	1	1	1	1	0	1	1	
PF3D7_0222500	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	
PF3D7_0222600	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	
PF3D7_0222700	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	
PF3D7_0222800	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	
PF3D7_0222900	0	0	0	0	0	1	0	1	0	1	1	1	1	1	2	2	
PF3D7_0223100	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	
PF3D7_0223200	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	
PF3D7_0223300	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	
PF3D7_0223400	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	1	
PF3D7_0223500	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	
PF3D7_0300100	0	0	1	1	1	0	0	0	0	1	1	1	0	1	1	1	
PF3D7_0300200	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	
PfDd2_040005400	1	0	1	1	1	1	0	1	2	1	2	0	1	1	1	1	
PF3D7_0300400	0	0	0	0	1	1	0	1	0	1	1	0	1	1	0	1	
PF3D7_0300500	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	
PF3D7_0300600	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	1	
PfDd2_090006200	1	0	0	1	1	0	0	1	0	1	0	1	0	0	1	1	
PfDd2_030005800	1	1	0	1	1	1	1	0	0	1	1	1	0	1	0	1	
PfDd2_030005900	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	
PfDd2_030006000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	
PfDd2_030006100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	
PfDd2_030006200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	
PfDd2_030006300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	
PfDd2_030006400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	
PfDd2_030006500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	
PfDd2_030006600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	
PfDd2_030006700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030006800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030006900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030007000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030007100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030007200	1	1	1	1	1	0	1	0	1	1	1	1	1	1	2	1	
PfDd2_030007400	1	1	1	1	1	0	1	0	1	1	1	1	1	1	2	1	
PfDd2_030007500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030007600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030007700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030007800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030007900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030008000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030008100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030008200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030008300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030008400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030008500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030008600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030008700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030008800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030008900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030009000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030009100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030009200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030009300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030009400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030009500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030009600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030009700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030009800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030009900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030010000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030010100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030010200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030010300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030010400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030010500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030010600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030010700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030010800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030010900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030011000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030011100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030011200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030011300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030011400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030011500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030011600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030011700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030011800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030011900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030012100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030012200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030012300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030012400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030012500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030012600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030012700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030012800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030012900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030013000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030013100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030013200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030013300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030013500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030013600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030013700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030013800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030013900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030014000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030014100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030014200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030014300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030014500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030014600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030014700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030014800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030014900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030015000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030015100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030015200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030015300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030015400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030015500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030015600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030015700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030015800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030015900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030016000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030016100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030016200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030016300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030016400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030016500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030016600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030016700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030016800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030016900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030017000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030017100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030017200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030017300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030017400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030017500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030017800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030017900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030018000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030018100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030018200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030018300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030018400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030018500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030018600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030018700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030018800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030018900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030019000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030019100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030019200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030019300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030019400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030019500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030019600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030019700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030019800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030019900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030020000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030020100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030020200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030020300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030020400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030020500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030020600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030020700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030020800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030020900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030021000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030021100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030021200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030021300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030021400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030021500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030021600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030021700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030021800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030021900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030022000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030022100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030022200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030022400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030022500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030022600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030022700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030022800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030022900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030023000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030023100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030023200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030023300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030023400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030023500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030023600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030023700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030023800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030023900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030024000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030024100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030024200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030024300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030024400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030024500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030024600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030024700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030024800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030024900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030025000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030025100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030025200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030025300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030025400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030025500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030025600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030025700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030025800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030025900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030026000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030026100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030026200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030026300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030026400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030026500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030026600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030026700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030026800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030026900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030027000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030027100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030027200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030027300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030027400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030027500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030027600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030027700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030027800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030027900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030028000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030028100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030028200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030028300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030028400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030028500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030028600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030028700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030028800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030028900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030029000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030029100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfDd2_030029200	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	
PfDd2_030029300	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	
PfDd2_030029400	1	1	0	1	0	0	1	1	1	1	0	1	1	0	1	1	
PF3D7_0324400	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	
PF3D7_0324500	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	
PF3D7_0324600	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	
PfDd2_050038300	1	0	0	0	0	1	0	1	1	1	2	1	1	1	1	2	
PF3D7_0324800	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	
PF3D7_0324900	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	
PF3D7_0400100	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	
PF3D7_0400200	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	
PF3D7_0400300	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	
