source:/mnt/hc-storage/users/freyja/get_pangenes/inputs_for_growth_pangenes/PlasmoDB68_PfalciparumNF135C10_0taxa_2neigh_algMmap_/PlasmoDB-68PfalciparumNF135C10	PlasmoDB-68_PfalciparumNF135C10	PlasmoDB-68_Pfalciparum7G8-2019	PlasmoDB-68_PfalciparumIT	PlasmoDB-68_Pfalciparum7G8	PlasmoDB-68_PfalciparumNF166	PlasmoDB-68_PfalciparumDd2	PlasmoDB-68_PfalciparumHB3	PlasmoDB-68_PfalciparumKH02	PlasmoDB-68_Pfalciparum3D7	PlasmoDB-68_PfalciparumSD01	PlasmoDB-68_PfalciparumKE01	PlasmoDB-68_PfalciparumNF54	PlasmoDB-68_PfalciparumSN01	PlasmoDB-68_PfalciparumGB4	PlasmoDB-68_PfalciparumKH01	PlasmoDB-68_PfalciparumGN01	PlasmoDB-68_PfalciparumGA01	PlasmoDB-68_PfalciparumCD01	PlasmoDB-68_PfalciparumTG01	PlasmoDB-68_PfalciparumML01	
PfNF135_020018800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020018900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020019000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020019100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020019200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020019300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020019400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020019500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0213600	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020019700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020019800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020019900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	
PfNF135_020020000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020020100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020020200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020020300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020020400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020020500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020020600	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	
PfNF135_020020700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020020800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020020900	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	
PF3D7_0215000	0	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	
PfNF135_020021100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020021200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020021300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020021400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	
PfNF135_020021500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020021600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020021700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020021800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020021900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020022000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020022100	1	1	1	1	1	1	0	1	1	0	1	1	1	0	0	0	0	0	2	0	
PfNF135_020022200	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	
PfNF135_020022300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	
PfNF135_020022400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0216500	0	0	1	1	1	1	0	1	1	0	1	1	1	0	1	1	1	0	1	1	
PfNF135_020022600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020022700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020022800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020022900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020023000	1	0	1	0	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	
PfNF135_020023100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020023200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020023300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020023400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020023500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020023600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020023700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020023800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020023900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020024000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020024100	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0218200	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020024300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020024400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020024500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020024600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	
PfNF135_020024700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020024800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020024900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	
PfNF135_020025000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020025100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020025200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020025300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020025400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020025500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020025600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020025700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020025800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020025900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020026000	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	
PfNF135_020026100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020026200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020026300	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	
PfNF135_020026400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020026500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020026700	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_020026800	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	
PF3D7_0221700	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	
PF3D7_0221800	0	0	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	
PF3D7_0222000	0	0	0	0	1	0	0	1	1	0	0	1	1	1	0	0	1	0	1	1	
PF3D7_0222100	0	0	1	0	1	0	0	1	1	0	1	1	1	1	1	1	1	0	1	1	
PF3D7_0222200	0	0	1	0	1	0	0	1	1	0	1	1	1	0	1	1	1	0	1	1	
PF3D7_0222500	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	
PF3D7_0222600	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	
PF3D7_0222700	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	
PF3D7_0222800	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	
PfNF135_050005800	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	
PF3D7_0223200	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	
PF3D7_0223300	0	0	0	0	1	0	1	0	1	0	0	1	1	0	0	1	0	1	1	1	
PfNF135_110052100	1	0	0	0	0	0	1	0	1	0	0	1	1	0	0	1	1	1	1	1	
PF3D7_0223500	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0	0	
PfNF135_100045900	1	0	1	0	1	0	1	1	1	1	0	1	1	0	0	1	1	0	1	1	
PF3D7_0300200	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	
PF3D7_0300400	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	0	1	
PF3D7_0300500	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	
PfNF135_030030100	1	0	1	0	0	0	0	1	1	1	1	1	0	0	1	0	1	0	0	1	
PF3D7_0300700	0	0	0	0	1	1	0	1	1	1	0	1	0	1	0	1	0	0	1	0	
PfNF135_100045500	1	0	1	0	0	1	0	0	1	1	1	0	1	0	1	1	1	0	1	1	
PfNF135_030006100	1	1	1	1	0	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	
PF3D7_0301000	0	1	0	1	0	1	1	0	1	1	1	1	0	1	0	1	1	0	1	1	
PfNF135_030006300	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030006400	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	
PfNF135_030006500	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030006600	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030006700	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030006800	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030006900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030007000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030007100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030007200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030007300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	3	
PfNF135_030007400	1	1	1	1	2	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	
PfNF135_030007600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030007700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	
PfNF135_030007800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030007900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030008000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030008100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030008200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0303200	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0303300	0	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	
PfNF135_030008500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030008600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	
PfNF135_030008700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030008800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030008900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030009000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030009100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030009200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030009300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030009400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030009500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030009600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030009700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030009800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030009900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030010000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030010100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0305100	0	0	1	0	0	1	0	0	1	0	0	0	1	1	1	1	0	0	0	1	
PfNF135_030010300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0305300	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_030010500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030010600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030010700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030010800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030010900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030011000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030011100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030011200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030011300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030011400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030011500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030011600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030011700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030011800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030011900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030012000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030012100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030012200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030012300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030012400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030012500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030012600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030012700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030012800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030012900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030013000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030013100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030013200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030013300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030013500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030013600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030013700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030013800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030013900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030014000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030014100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030014200	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	0	
PfNF135_030014300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030014400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030014500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030014600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030014700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030014800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030014900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030015000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030015100	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	0	1	1	0	0	
PF3D7_0310300	0	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	
PfNF135_030015300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030015400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030015500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030015600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030015700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030015800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030015900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	
PfNF135_030016000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030016100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
PfNF135_030016200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030016300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030016400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030016500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030016600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030016700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030016800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030016900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030017000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030017100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030017200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030017300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030017400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030017700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030017800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030017900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030018000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030018100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030018200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030018300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030018400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030018500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030018600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030018700	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030018800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030018900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030019000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030019100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030019200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030019300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030019400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030019500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	
PfNF135_030019600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030019700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030019800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030019900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030020000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030020100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PF3D7_0315300	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030020300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030020400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030020500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030020600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030020700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030020800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030020900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030021000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030021100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	
PfNF135_030021200	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	
PfNF135_030021300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030021400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030021500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030021600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030021700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030021800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030021900	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030022000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	
PfNF135_030022100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030022300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030022400	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030022500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030022600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030022700	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
PfNF135_030022800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
